case_id,activity,timestamp,company,region,material_group,payment_term,variant
7d433c95-032c-4d9e-8767-f472f0b71cb5,Issue Goods,2024-07-03 04:53:39,Drystone India Ltd,Asia-Pacific,Power Drills,60 days from date of invoice,standard_path
7d433c95-032c-4d9e-8767-f472f0b71cb5,Create Invoice,2024-07-04 08:29:38,Drystone India Ltd,Asia-Pacific,Power Drills,60 days from date of invoice,standard_path
7d433c95-032c-4d9e-8767-f472f0b71cb5,Clear Invoice,2024-07-04 20:10:19,Drystone India Ltd,Asia-Pacific,Power Drills,60 days from date of invoice,standard_path
784b650d-ade6-4126-a9df-e55cd128c881,Receive Purchase Order,2024-12-16 00:00:00,Drystone Deutschland GmbH,Europe,Power Drills,45 days from date of invoice,rejected_order
784b650d-ade6-4126-a9df-e55cd128c881,Create Sales Order,2024-12-16 10:35:01,Drystone Deutschland GmbH,Europe,Power Drills,45 days from date of invoice,rejected_order
784b650d-ade6-4126-a9df-e55cd128c881,Reject Sales Order,2024-12-17 22:17:36,Drystone Deutschland GmbH,Europe,Power Drills,45 days from date of invoice,rejected_order
6223f15f-f711-474c-86ea-fa43aaf8b876,Receive Purchase Order,2025-02-19 00:00:00,Drystone China LLC,Asia-Pacific,Fertilizers,90 days from date of invoice,manual_price_change_path
6223f15f-f711-474c-86ea-fa43aaf8b876,Create Sales Order,2025-02-19 06:37:21,Drystone China LLC,Asia-Pacific,Fertilizers,90 days from date of invoice,manual_price_change_path
6223f15f-f711-474c-86ea-fa43aaf8b876,Change Manual Price in Sales Order,2025-02-20 09:44:52,Drystone China LLC,Asia-Pacific,Fertilizers,90 days from date of invoice,manual_price_change_path
6223f15f-f711-474c-86ea-fa43aaf8b876,Create Delivery,2025-02-20 19:12:04,Drystone China LLC,Asia-Pacific,Fertilizers,90 days from date of invoice,manual_price_change_path
6223f15f-f711-474c-86ea-fa43aaf8b876,Create Shipment,2025-02-21 14:46:36,Drystone China LLC,Asia-Pacific,Fertilizers,90 days from date of invoice,manual_price_change_path
6223f15f-f711-474c-86ea-fa43aaf8b876,Issue Goods,2025-02-23 02:21:58,Drystone China LLC,Asia-Pacific,Fertilizers,90 days from date of invoice,manual_price_change_path
6223f15f-f711-474c-86ea-fa43aaf8b876,Create Invoice,2025-02-24 00:41:39,Drystone China LLC,Asia-Pacific,Fertilizers,90 days from date of invoice,manual_price_change_path
6223f15f-f711-474c-86ea-fa43aaf8b876,Clear Invoice,2025-02-26 11:07:37,Drystone China LLC,Asia-Pacific,Fertilizers,90 days from date of invoice,manual_price_change_path
6c0e475e-1bfb-4f49-906c-d3a430b57982,Receive Purchase Order,2024-04-13 00:00:00,Drystone Australia Ltd,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
6c0e475e-1bfb-4f49-906c-d3a430b57982,Create Sales Order,2024-04-13 07:32:33,Drystone Australia Ltd,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
6c0e475e-1bfb-4f49-906c-d3a430b57982,Create Delivery,2024-04-14 07:39:15,Drystone Australia Ltd,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
6c0e475e-1bfb-4f49-906c-d3a430b57982,Create Shipment,2024-04-18 13:10:22,Drystone Australia Ltd,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
6c0e475e-1bfb-4f49-906c-d3a430b57982,Issue Goods,2024-04-22 16:41:34,Drystone Australia Ltd,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
6c0e475e-1bfb-4f49-906c-d3a430b57982,Create Invoice,2024-04-22 23:38:54,Drystone Australia Ltd,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
6c0e475e-1bfb-4f49-906c-d3a430b57982,Clear Invoice,2024-04-23 01:39:56,Drystone Australia Ltd,Asia-Pacific,Fertilizers,90 days from date of invoice,standard_path
c4147539-0baa-4134-8979-e02a69e557b4,Receive Purchase Order,2024-06-07 00:00:00,Drystone Belgium NV,Europe,Safety equipment,30 days from date of invoice,standard_path
c4147539-0baa-4134-8979-e02a69e557b4,Create Sales Order,2024-06-07 20:48:19,Drystone Belgium NV,Europe,Safety equipment,30 days from date of invoice,standard_path
c4147539-0baa-4134-8979-e02a69e557b4,Create Delivery,2024-06-08 17:10:33,Drystone Belgium NV,Europe,Safety equipment,30 days from date of invoice,standard_path
c4147539-0baa-4134-8979-e02a69e557b4,Create Shipment,2024-06-12 12:25:21,Drystone Belgium NV,Europe,Safety equipment,30 days from date of invoice,standard_path
c4147539-0baa-4134-8979-e02a69e557b4,Issue Goods,2024-06-12 12:39:45,Drystone Belgium NV,Europe,Safety equipment,30 days from date of invoice,standard_path
c4147539-0baa-4134-8979-e02a69e557b4,Create Invoice,2024-06-14 00:43:24,Drystone Belgium NV,Europe,Safety equipment,30 days from date of invoice,standard_path
c4147539-0baa-4134-8979-e02a69e557b4,Clear Invoice,2024-06-15 18:37:27,Drystone Belgium NV,Europe,Safety equipment,30 days from date of invoice,standard_path
adf48dd0-0ec4-4c0d-bb01-78e74a054106,Receive Purchase Order,2025-01-20 00:00:00,Drystone Deutschland GmbH,Europe,Power Drills,90 days from date of invoice,standard_path
adf48dd0-0ec4-4c0d-bb01-78e74a054106,Create Sales Order,2025-01-20 07:08:00,Drystone Deutschland GmbH,Europe,Power Drills,90 days from date of invoice,standard_path
adf48dd0-0ec4-4c0d-bb01-78e74a054106,Create Delivery,2025-01-21 08:09:42,Drystone Deutschland GmbH,Europe,Power Drills,90 days from date of invoice,standard_path
adf48dd0-0ec4-4c0d-bb01-78e74a054106,Create Shipment,2025-01-22 09:57:05,Drystone Deutschland GmbH,Europe,Power Drills,90 days from date of invoice,standard_path
adf48dd0-0ec4-4c0d-bb01-78e74a054106,Issue Goods,2025-01-24 02:14:30,Drystone Deutschland GmbH,Europe,Power Drills,90 days from date of invoice,standard_path
adf48dd0-0ec4-4c0d-bb01-78e74a054106,Create Invoice,2025-01-24 15:29:52,Drystone Deutschland GmbH,Europe,Power Drills,90 days from date of invoice,standard_path
adf48dd0-0ec4-4c0d-bb01-78e74a054106,Clear Invoice,2025-01-25 10:36:02,Drystone Deutschland GmbH,Europe,Power Drills,90 days from date of invoice,standard_path
51787e9a-1870-41ac-bdc5-011a311d5d61,Receive Purchase Order,2024-01-25 00:00:00,Drystone Italia S.P.A,Europe,Building Materials,60 days from date of invoice,rejected_then_continued
51787e9a-1870-41ac-bdc5-011a311d5d61,Create Sales Order,2024-01-25 13:36:46,Drystone Italia S.P.A,Europe,Building Materials,60 days from date of invoice,rejected_then_continued
51787e9a-1870-41ac-bdc5-011a311d5d61,Reject Sales Order,2024-01-26 20:29:03,Drystone Italia S.P.A,Europe,Building Materials,60 days from date of invoice,rejected_then_continued
51787e9a-1870-41ac-bdc5-011a311d5d61,Cancel Sales Order Rejection,2024-01-27 06:16:14,Drystone Italia S.P.A,Europe,Building Materials,60 days from date of invoice,rejected_then_continued
51787e9a-1870-41ac-bdc5-011a311d5d61,Create Delivery,2024-01-28 04:17:01,Drystone Italia S.P.A,Europe,Building Materials,60 days from date of invoice,rejected_then_continued
51787e9a-1870-41ac-bdc5-011a311d5d61,Create Shipment,2024-01-28 16:11:38,Drystone Italia S.P.A,Europe,Building Materials,60 days from date of invoice,rejected_then_continued
51787e9a-1870-41ac-bdc5-011a311d5d61,Issue Goods,2024-01-29 20:03:46,Drystone Italia S.P.A,Europe,Building Materials,60 days from date of invoice,rejected_then_continued
51787e9a-1870-41ac-bdc5-011a311d5d61,Create Invoice,2024-01-30 17:07:15,Drystone Italia S.P.A,Europe,Building Materials,60 days from date of invoice,rejected_then_continued
51787e9a-1870-41ac-bdc5-011a311d5d61,Clear Invoice,2024-02-01 19:01:31,Drystone Italia S.P.A,Europe,Building Materials,60 days from date of invoice,rejected_then_continued
f3609f14-b259-4fe1-8ccf-3e6d6a26f73f,Receive Purchase Order,2024-07-07 00:00:00,Drystone Ireland Ltd,Europe,Building Materials,60 days from date of invoice,standard_path
f3609f14-b259-4fe1-8ccf-3e6d6a26f73f,Create Sales Order,2024-07-07 11:25:01,Drystone Ireland Ltd,Europe,Building Materials,60 days from date of invoice,standard_path
f3609f14-b259-4fe1-8ccf-3e6d6a26f73f,Create Delivery,2024-07-08 08:59:39,Drystone Ireland Ltd,Europe,Building Materials,60 days from date of invoice,standard_path
f3609f14-b259-4fe1-8ccf-3e6d6a26f73f,Create Shipment,2024-07-09 17:50:07,Drystone Ireland Ltd,Europe,Building Materials,60 days from date of invoice,standard_path
f3609f14-b259-4fe1-8ccf-3e6d6a26f73f,Issue Goods,2024-07-11 09:09:44,Drystone Ireland Ltd,Europe,Building Materials,60 days from date of invoice,standard_path
f3609f14-b259-4fe1-8ccf-3e6d6a26f73f,Create Invoice,2024-07-12 02:14:29,Drystone Ireland Ltd,Europe,Building Materials,60 days from date of invoice,standard_path
f3609f14-b259-4fe1-8ccf-3e6d6a26f73f,Clear Invoice,2024-07-12 19:26:36,Drystone Ireland Ltd,Europe,Building Materials,60 days from date of invoice,standard_path
f1e71493-4762-43e4-8488-5024f25de078,Receive Purchase Order,2024-07-16 00:00:00,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,rejected_then_continued
f1e71493-4762-43e4-8488-5024f25de078,Create Sales Order,2024-07-16 19:39:38,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,rejected_then_continued
f1e71493-4762-43e4-8488-5024f25de078,Reject Sales Order,2024-07-18 12:32:02,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,rejected_then_continued
f1e71493-4762-43e4-8488-5024f25de078,Cancel Sales Order Rejection,2024-07-18 22:25:49,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,rejected_then_continued
f1e71493-4762-43e4-8488-5024f25de078,Create Delivery,2024-07-19 07:24:58,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,rejected_then_continued
f1e71493-4762-43e4-8488-5024f25de078,Create Shipment,2024-07-21 06:51:27,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,rejected_then_continued
f1e71493-4762-43e4-8488-5024f25de078,Issue Goods,2024-07-22 07:40:22,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,rejected_then_continued
f1e71493-4762-43e4-8488-5024f25de078,Create Invoice,2024-07-23 09:14:03,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,rejected_then_continued
f1e71493-4762-43e4-8488-5024f25de078,Clear Invoice,2024-07-25 03:58:06,Drystone China LLC,Asia-Pacific,Fasteners,90 days from date of invoice,rejected_then_continued
6c319c3b-a878-4ea7-93be-d3f169ba3b73,Receive Purchase Order,2024-07-07 00:00:00,Drystone Malaysia Co,Asia-Pacific,Safety equipment,90 days from date of invoice,invoice_before_shipment
6c319c3b-a878-4ea7-93be-d3f169ba3b73,Create Sales Order,2024-07-07 12:58:26,Drystone Malaysia Co,Asia-Pacific,Safety equipment,90 days from date of invoice,invoice_before_shipment
6c319c3b-a878-4ea7-93be-d3f169ba3b73,Create Invoice,2024-07-08 16:08:23,Drystone Malaysia Co,Asia-Pacific,Safety equipment,90 days from date of invoice,invoice_before_shipment
6c319c3b-a878-4ea7-93be-d3f169ba3b73,Create Delivery,2024-07-10 05:44:21,Drystone Malaysia Co,Asia-Pacific,Safety equipment,90 days from date of invoice,invoice_before_shipment
6c319c3b-a878-4ea7-93be-d3f169ba3b73,Create Shipment,2024-07-10 05:58:45,Drystone Malaysia Co,Asia-Pacific,Safety equipment,90 days from date of invoice,invoice_before_shipment
6c319c3b-a878-4ea7-93be-d3f169ba3b73,Issue Goods,2024-07-11 10:22:02,Drystone Malaysia Co,Asia-Pacific,Safety equipment,90 days from date of invoice,invoice_before_shipment
6c319c3b-a878-4ea7-93be-d3f169ba3b73,Clear Invoice,2024-07-12 15:33:22,Drystone Malaysia Co,Asia-Pacific,Safety equipment,90 days from date of invoice,invoice_before_shipment
c6831852-a4a0-4f2e-acf8-2a57dcc60e31,Receive Purchase Order,2025-01-07 00:00:00,Drystone Ireland Ltd,Europe,Agriculture,60 days from date of invoice,rejected_order
c6831852-a4a0-4f2e-acf8-2a57dcc60e31,Create Sales Order,2025-01-07 05:47:00,Drystone Ireland Ltd,Europe,Agriculture,60 days from date of invoice,rejected_order
c6831852-a4a0-4f2e-acf8-2a57dcc60e31,Reject Sales Order,2025-01-07 06:40:20,Drystone Ireland Ltd,Europe,Agriculture,60 days from date of invoice,rejected_order
6805700b-fe6e-4c0f-a3af-22f7822ae378,Receive Purchase Order,2024-06-13 00:00:00,Drystone France SA,Europe,Fasteners,45 days from date of invoice,price_change_path
6805700b-fe6e-4c0f-a3af-22f7822ae378,Create Sales Order,2024-06-13 09:50:43,Drystone France SA,Europe,Fasteners,45 days from date of invoice,price_change_path
6805700b-fe6e-4c0f-a3af-22f7822ae378,Change Net Price in Sales Order,2024-06-13 20:32:30,Drystone France SA,Europe,Fasteners,45 days from date of invoice,price_change_path
6805700b-fe6e-4c0f-a3af-22f7822ae378,Create Delivery,2024-06-14 06:26:43,Drystone France SA,Europe,Fasteners,45 days from date of invoice,price_change_path
6805700b-fe6e-4c0f-a3af-22f7822ae378,Create Shipment,2024-06-16 06:22:25,Drystone France SA,Europe,Fasteners,45 days from date of invoice,price_change_path
6805700b-fe6e-4c0f-a3af-22f7822ae378,Issue Goods,2024-06-17 10:47:53,Drystone France SA,Europe,Fasteners,45 days from date of invoice,price_change_path
6805700b-fe6e-4c0f-a3af-22f7822ae378,Create Invoice,2024-06-17 11:02:17,Drystone France SA,Europe,Fasteners,45 days from date of invoice,price_change_path
6805700b-fe6e-4c0f-a3af-22f7822ae378,Clear Invoice,2024-06-19 01:16:45,Drystone France SA,Europe,Fasteners,45 days from date of invoice,price_change_path
ee279c5f-d849-408f-be1b-28508ce0e315,Receive Purchase Order,2024-11-04 00:00:00,Drystone Australia Ltd,Asia-Pacific,Building Materials,60 days from date of invoice,standard_path
ee279c5f-d849-408f-be1b-28508ce0e315,Create Sales Order,2024-11-04 21:10:42,Drystone Australia Ltd,Asia-Pacific,Building Materials,60 days from date of invoice,standard_path
ee279c5f-d849-408f-be1b-28508ce0e315,Create Delivery,2024-11-05 11:39:54,Drystone Australia Ltd,Asia-Pacific,Building Materials,60 days from date of invoice,standard_path
ee279c5f-d849-408f-be1b-28508ce0e315,Create Shipment,2024-11-08 00:05:42,Drystone Australia Ltd,Asia-Pacific,Building Materials,60 days from date of invoice,standard_path
ee279c5f-d849-408f-be1b-28508ce0e315,Issue Goods,2024-11-10 02:20:30,Drystone Australia Ltd,Asia-Pacific,Building Materials,60 days from date of invoice,standard_path
ee279c5f-d849-408f-be1b-28508ce0e315,Create Invoice,2024-11-11 22:00:05,Drystone Australia Ltd,Asia-Pacific,Building Materials,60 days from date of invoice,standard_path
ee279c5f-d849-408f-be1b-28508ce0e315,Clear Invoice,2024-11-13 18:49:46,Drystone Australia Ltd,Asia-Pacific,Building Materials,60 days from date of invoice,standard_path
75abc18f-198d-4f01-82da-03bf8a419ee4,Receive Purchase Order,2024-01-22 00:00:00,Drystone Spain Co,Europe,Safety equipment,90 days from date of invoice,standard_path
75abc18f-198d-4f01-82da-03bf8a419ee4,Create Sales Order,2024-01-22 09:54:54,Drystone Spain Co,Europe,Safety equipment,90 days from date of invoice,standard_path
75abc18f-198d-4f01-82da-03bf8a419ee4,Create Delivery,2024-01-23 09:30:17,Drystone Spain Co,Europe,Safety equipment,90 days from date of invoice,standard_path
75abc18f-198d-4f01-82da-03bf8a419ee4,Create Shipment,2024-01-26 03:51:24,Drystone Spain Co,Europe,Safety equipment,90 days from date of invoice,standard_path
75abc18f-198d-4f01-82da-03bf8a419ee4,Issue Goods,2024-01-27 18:07:30,Drystone Spain Co,Europe,Safety equipment,90 days from date of invoice,standard_path
75abc18f-198d-4f01-82da-03bf8a419ee4,Create Invoice,2024-01-28 20:54:00,Drystone Spain Co,Europe,Safety equipment,90 days from date of invoice,standard_path
75abc18f-198d-4f01-82da-03bf8a419ee4,Clear Invoice,2024-01-29 16:54:17,Drystone Spain Co,Europe,Safety equipment,90 days from date of invoice,standard_path
9ef57487-4793-4da8-80e4-315b0174361d,Receive Purchase Order,2025-02-09 00:00:00,Drystone Spain Co,Europe,Building Materials,90 days from date of invoice,standard_path
9ef57487-4793-4da8-80e4-315b0174361d,Create Sales Order,2025-02-09 11:10:25,Drystone Spain Co,Europe,Building Materials,90 days from date of invoice,standard_path
9ef57487-4793-4da8-80e4-315b0174361d,Create Delivery,2025-02-09 22:06:25,Drystone Spain Co,Europe,Building Materials,90 days from date of invoice,standard_path
9ef57487-4793-4da8-80e4-315b0174361d,Create Shipment,2025-02-12 15:27:06,Drystone Spain Co,Europe,Building Materials,90 days from date of invoice,standard_path
9ef57487-4793-4da8-80e4-315b0174361d,Issue Goods,2025-02-14 05:37:54,Drystone Spain Co,Europe,Building Materials,90 days from date of invoice,standard_path
9ef57487-4793-4da8-80e4-315b0174361d,Create Invoice,2025-02-14 20:34:42,Drystone Spain Co,Europe,Building Materials,90 days from date of invoice,standard_path
9ef57487-4793-4da8-80e4-315b0174361d,Clear Invoice,2025-02-15 11:10:31,Drystone Spain Co,Europe,Building Materials,90 days from date of invoice,standard_path
ee46d2fa-2487-4253-a2c2-0b537341b0e0,Receive Purchase Order,2025-02-14 00:00:00,Drystone UK Ltd,Europe,Power Tools,90 days from date of invoice,standard_path
ee46d2fa-2487-4253-a2c2-0b537341b0e0,Create Sales Order,2025-02-14 07:06:42,Drystone UK Ltd,Europe,Power Tools,90 days from date of invoice,standard_path
ee46d2fa-2487-4253-a2c2-0b537341b0e0,Create Delivery,2025-02-14 20:17:43,Drystone UK Ltd,Europe,Power Tools,90 days from date of invoice,standard_path
ee46d2fa-2487-4253-a2c2-0b537341b0e0,Create Shipment,2025-02-16 00:01:52,Drystone UK Ltd,Europe,Power Tools,90 days from date of invoice,standard_path
ee46d2fa-2487-4253-a2c2-0b537341b0e0,Issue Goods,2025-02-17 08:18:39,Drystone UK Ltd,Europe,Power Tools,90 days from date of invoice,standard_path
ee46d2fa-2487-4253-a2c2-0b537341b0e0,Create Invoice,2025-02-18 02:44:24,Drystone UK Ltd,Europe,Power Tools,90 days from date of invoice,standard_path
ee46d2fa-2487-4253-a2c2-0b537341b0e0,Clear Invoice,2025-02-18 15:53:02,Drystone UK Ltd,Europe,Power Tools,90 days from date of invoice,standard_path
f8968d1e-ad54-4dea-baf5-0b79506f0c07,Receive Purchase Order,2024-11-07 00:00:00,Drystone Spain Co,Europe,Safety equipment,30 days from date of invoice,standard_path
f8968d1e-ad54-4dea-baf5-0b79506f0c07,Create Sales Order,2024-11-07 05:38:06,Drystone Spain Co,Europe,Safety equipment,30 days from date of invoice,standard_path
f8968d1e-ad54-4dea-baf5-0b79506f0c07,Create Delivery,2024-11-08 04:39:19,Drystone Spain Co,Europe,Safety equipment,30 days from date of invoice,standard_path
f8968d1e-ad54-4dea-baf5-0b79506f0c07,Create Shipment,2024-11-11 05:47:38,Drystone Spain Co,Europe,Safety equipment,30 days from date of invoice,standard_path
f8968d1e-ad54-4dea-baf5-0b79506f0c07,Issue Goods,2024-11-12 07:39:48,Drystone Spain Co,Europe,Safety equipment,30 days from date of invoice,standard_path
f8968d1e-ad54-4dea-baf5-0b79506f0c07,Create Invoice,2024-11-12 18:43:34,Drystone Spain Co,Europe,Safety equipment,30 days from date of invoice,standard_path
f8968d1e-ad54-4dea-baf5-0b79506f0c07,Clear Invoice,2024-11-13 07:39:58,Drystone Spain Co,Europe,Safety equipment,30 days from date of invoice,standard_path
d20e362b-8ea1-4475-903e-96aedf1a031d,Receive Purchase Order,2024-04-30 00:00:00,Drystone Italia S.P.A,Europe,Fasteners,30 days from date of invoice,standard_path
d20e362b-8ea1-4475-903e-96aedf1a031d,Create Sales Order,2024-04-30 07:24:35,Drystone Italia S.P.A,Europe,Fasteners,30 days from date of invoice,standard_path
d20e362b-8ea1-4475-903e-96aedf1a031d,Create Delivery,2024-05-01 01:00:30,Drystone Italia S.P.A,Europe,Fasteners,30 days from date of invoice,standard_path
